"","Row.names","TCGA-AO-A126","TCGA-A2-A0CZ","TCGA-AC-A23G","TCGA-AN-A0XL","TCGA-EW-A3E8","TCGA-B6-A402","TCGA-EW-A1PF","TCGA-AC-A2QI","TCGA-E2-A10F","TCGA-A8-A06N","TCGA-A7-A5ZV","TCGA-LL-A441","TCGA-A7-A3J0","TCGA-AC-A2FM","TCGA-AO-A0JL","TCGA-D8-A1XD","TCGA-E2-A15F","TCGA-E2-A14U","TCGA-B6-A0IQ","TCGA-E2-A108","TCGA-A2-A4RY","TCGA-A8-A07C","TCGA-A2-A0CY","TCGA-A8-A08I","TCGA-E9-A54X","y"
"8694","ENSG00000145391",4158,6878,3630,10473,7221,3671,11732,9284,7870,16323,1745,3910,14689,7331,1944,7085,4857,7937,3720,6099,4455,11643,1860,15501,4603,"SETD7"
"8695","ENSG00000145414",392,446,400,731,882,557,777,552,1052,1562,313,615,2355,878,330,980,796,867,915,497,538,1313,543,1163,564,"NAF1"
"8696","ENSG00000145416",458,457,309,479,1105,669,681,1013,1121,851,369,2036,682,228,352,461,645,363,534,1640,662,1330,410,4096,201,"MARCHF1"
"8697","ENSG00000145423",145358,47992,56581,35437,73066,4398,62597,74769,79343,24,12,26999,2991,4971,2901,37525,18264,5354,9702,54336,22108,6294,1020,2999,373,"SFRP2"
"8698","ENSG00000145425",35895,34296,12721,19539,28062,22251,15729,16682,24861,29280,6972,17515,25175,14177,16704,14849,10807,30910,38028,18384,18114,57588,88413,22002,13484,"RPS3A"
"8699","ENSG00000145428",108,51,91,53,96,100,41,103,50,15,747,104,30,14,49,41,90,153,109,114,146,63,149,108,8,"RNF175"
"8700","ENSG00000145431",1914,2623,1886,3485,1392,865,1977,1570,2900,1496,92,964,1808,458,376,2006,783,1354,795,2195,1749,2037,1021,2491,979,"PDGFC"
"8701","ENSG00000145439",1816,1393,509,1929,3594,882,1570,1544,1888,4197,265,986,3769,1732,600,1911,2549,2243,987,951,1453,846,1031,1194,2114,"CBR4"
"8702","ENSG00000145451",88,62,2,51,54,3,859,0,13,3,3,248,3679,61,302,324,4,12143,2,3,1167,1,1314,1457,750,"GLRA3"
"8703","ENSG00000145476",1929,1055,912,1570,1155,522,3637,1820,2583,7090,249,916,2923,1274,868,2350,3248,2244,975,1764,1797,1323,181,3010,881,"CYP4V2"
"8704","ENSG00000145491",14,139,117,86,17,2,53,24,110,33,22,30,65,79,12,76,29,55,1,28,31,6,12,66,1120,"ROPN1L"
"8705","ENSG00000145494",3698,1804,1379,3022,5059,6006,2554,3532,2061,4689,4959,3722,3684,2920,3931,1301,985,3455,4008,1958,1329,2471,2301,3094,3939,"NDUFS6"
"8706","ENSG00000145495",9347,6506,3937,19487,11106,5887,12044,14526,11058,40552,6478,16056,18857,14438,6615,14200,10240,9227,14594,7513,7395,16122,5247,28999,12179,"MARCHF6"
"8707","ENSG00000145506",1355,726,728,75,1326,56,532,531,797,429,755,978,120,1200,144,606,73,948,177,310,1052,57,73,173,27,"NKD2"
"8708","ENSG00000145526",0,31,0,4,0,453,1,1,3,25,2,1,0,8,2,1,2,0,6,0,1,2,0,2,3,"CDH18"
"8709","ENSG00000145536",1225,2399,1259,1889,794,458,1045,634,1137,23,38,269,20,125,27,1070,96,75,2113,188,256,498,19,43,7,"ADAMTS16"
"8710","ENSG00000145545",998,1019,434,1065,1168,1991,1504,998,1541,1612,8078,2601,4825,789,1744,993,1018,944,3003,691,1167,1502,786,2632,792,"SRD5A1"
"8711","ENSG00000145555",1683,2666,1993,7289,1691,3631,7174,2007,4019,950,4371,9950,3628,2293,4212,5852,2944,3320,11242,2753,2935,18949,2508,8021,1688,"MYO10"
"8712","ENSG00000145569",1362,759,388,3220,1092,150,601,1074,925,1283,683,657,641,629,76,409,1158,2118,339,1211,566,1041,72,2339,220,"OTULINL"
"8713","ENSG00000145592",68567,42451,24117,28382,44855,34468,18550,22939,27256,33869,29196,31832,30414,16644,101806,13708,9065,42429,147680,24525,21402,49732,106513,42672,27849,"RPL37"
"8714","ENSG00000145604",812,346,265,1042,868,688,481,545,786,895,2699,1451,981,818,1452,1081,1212,852,10828,1119,704,6551,304,3322,1116,"SKP2"
"8715","ENSG00000145623",1479,3732,3883,5470,3733,640,3769,4656,9610,443,5638,5081,3769,406,1055,2741,4929,3373,1816,7839,3542,3086,1276,4072,2413,"OSMR"
"8716","ENSG00000145626",1,1,0,0,1,2,8,0,2,14,0,1,0,15,0,279,7,1,0,0,2,1,0,8,3,"UGT3A1"
"8717","ENSG00000145632",6275,5982,3630,3001,29129,2509,25171,12448,4296,2645,450,4889,2659,4136,3628,2968,4652,5569,2721,5752,5747,22325,668,1130,12239,"PLK2"
"8718","ENSG00000145642",0,1,0,0,1,3,1,1,0,0,0,0,0,1,0,1,2,1,0,2,0,2,29,2,1,"SHISAL2B"
"8719","ENSG00000145649",395,319,141,182,922,39,195,473,524,77,21,880,295,104,74,36,100,115,294,1961,155,813,11,2508,137,"GZMA"
"8720","ENSG00000145675",2952,6620,4805,9527,5403,1441,8449,7907,9285,3095,197,7262,2667,2725,3491,5220,7359,15294,4387,9047,12609,16758,1885,18824,3559,"PIK3R1"
"8721","ENSG00000145681",1019,12,76,52,126,310,15,38,249,66,6400,26,52,14,216,85,21,8,300,234,10,41,474,12,4,"HAPLN1"
"8722","ENSG00000145685",2015,4576,2625,4020,2942,2189,5733,4474,6913,3779,1327,3656,3589,1184,1288,3868,3594,2039,2170,6190,2834,13872,897,11289,1068,"LHFPL2"
"8723","ENSG00000145687",2551,1349,667,2132,2494,501,1937,3032,2355,3981,964,1218,3597,2795,791,2397,3067,2321,2405,1464,2025,2852,64,3266,1916,"SSBP2"
"8724","ENSG00000145692",3,15,6,15,6,0,11,4,7,9,0,6,2,4,20,2,0,1,5,4,7,127,14,0,1,"BHMT"
"8725","ENSG00000145700",23,20,15,34,32,50,51,11,78,174,10,28,75,87,5,29,134,36,30,22,50,56,7,43,30,"ANKRD31"
"8726","ENSG00000145703",849,2185,1504,4801,4060,113,7044,4037,2682,22165,232,3220,369,2276,702,4306,2367,6346,949,2680,1979,4009,47,8542,731,"IQGAP2"
"8727","ENSG00000145708",55,39,70,101,149,9,29,30,27,26,7,58,7,73,7,4,22,22,2,74,27,13,2,5,3,"CRHBP"
"8728","ENSG00000145715",1471,1456,1444,4151,7548,1272,5316,16470,4293,6947,776,2098,3573,3648,676,4197,3430,3301,1640,1996,2587,3190,816,6247,1916,"RASA1"
"8729","ENSG00000145721",59,3,3,0,4,6,0,1,7,1,11,35,2,0,32,0,0,0,4,7,1,8,3,3,0,"LIX1"
"8730","ENSG00000145723",333,250,123,406,623,213,307,446,436,1176,66,266,618,529,139,434,515,470,461,271,288,790,112,637,480,"GIN1"
"8731","ENSG00000145725",1584,1453,1228,3488,3670,1548,4200,3160,3623,6628,717,2284,2774,4411,1399,3870,3644,2857,3637,2152,2291,15269,835,7360,1626,"PPIP5K2"
"8732","ENSG00000145730",7587,6946,7937,10912,5838,5483,9675,6291,13524,893,29328,4192,2630,2539,4607,7007,2721,7090,8810,8209,5867,16248,6290,4126,4212,"PAM"
"8733","ENSG00000145734",1337,1228,1055,3087,2960,1520,4413,2709,3805,8072,499,2178,3964,3206,1627,4565,4237,2460,1079,1759,2393,8376,567,6626,2617,"BDP1"
"8734","ENSG00000145736",24,28,74,47,230,225,166,51,57,530,24,197,179,78,123,31,85,19,254,154,195,383,199,496,41,"GTF2H2"
"8735","ENSG00000145740",2341,2392,1726,5430,5385,2184,4251,5414,3970,13270,1147,2744,5327,4973,1618,3809,4742,3856,1897,2768,2311,7742,1522,6357,4949,"SLC30A5"
"8736","ENSG00000145741",34171,19002,14752,26147,45710,14522,25997,22908,29074,56868,5921,17251,39563,39174,9431,15686,16090,40249,18457,15840,17287,20207,20506,34576,34804,"BTF3"
"8737","ENSG00000145743",1005,1094,1049,1616,2284,702,2357,2679,2155,4766,319,1028,3244,2259,497,2003,2718,2503,642,1507,1119,1522,827,3430,2253,"FBXL17"
"8738","ENSG00000145757",18,13,14,36,64,11,18,13,24,19,9,22,21,32,14,8,23,12,30,40,20,20,12,32,4,"SPATA9"
"8739","ENSG00000145777",9,45,19,42,44,10,25,24,13,0,13,72,11,15,6,11,17,200,199,77,126,140,35,28,1,"TSLP"
"8740","ENSG00000145779",593,897,410,1190,2212,301,782,1105,1193,691,229,4461,630,387,266,319,728,805,1276,2481,742,1822,333,3580,556,"TNFAIP8"
"8741","ENSG00000145780",1690,1581,1119,4096,2145,931,3317,2860,3757,4102,499,1898,5329,1949,978,2592,2380,2674,2695,1713,1551,2903,1367,3932,2751,"FEM1C"
"8742","ENSG00000145781",1264,895,676,1280,2561,419,1419,1557,2122,4265,213,759,1995,1398,756,1329,1315,1511,1093,994,938,823,831,3462,2084,"COMMD10"
"8743","ENSG00000145782",2326,1292,900,2890,3154,1205,2846,2681,2787,3572,581,2552,2596,2774,1118,2499,2419,2480,3329,2001,1718,3377,875,3998,3242,"ATG12"
"8744","ENSG00000145794",53,334,100,31,32,64,353,85,336,195,97,194,4753,223,281,336,368,242,84,76,198,3653,117,9,116,"MEGF10"
"8745","ENSG00000145808",0,19,1,536,18,4,81,76,5,216,3,53,713,89,34,235,71,19,1126,47,17,224,11,125,37,"ADAMTS19"
"8746","ENSG00000145817",2276,2836,2013,3902,3685,1763,4258,4365,4090,6426,2367,3053,4770,3444,1290,2895,2945,3310,3326,2898,2047,4567,1400,6019,3937,"YIPF5"
"8747","ENSG00000145819",642,1001,463,805,780,407,1616,931,6467,337,361,1769,826,571,995,431,583,951,1329,1664,2222,1328,1875,4690,188,"ARHGAP26"
"8748","ENSG00000145824",252338,4298,11978,6926,26168,191,3548,1824,65943,10932,15985,7363,6237,4057,584,3957,12714,17698,3722,6747,13488,90,19,22374,34029,"CXCL14"
"8749","ENSG00000145826",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"LECT2"
"8750","ENSG00000145832",3364,15,43,1,285,5,24,6,148,880,499,66,31,75,2,1794,98,19,12,7,41,1,6,242,137,"SLC25A48"
"8751","ENSG00000145833",2123,2410,1935,4216,6380,2612,5401,5950,5872,9641,2125,4993,6200,5834,1273,5417,5229,4454,5489,3015,3351,13965,1534,12172,2439,"DDX46"
"8752","ENSG00000145835",0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,NA
"8753","ENSG00000145839",6,0,0,0,1,0,1,0,0,8,0,0,0,0,1,3,0,0,0,0,0,1,0,0,3,"IL9"
"8754","ENSG00000145850",6,23,4,15,55,4,40,29,15,32,11,313,30,2,1,11,11,2,5,59,7,29,0,33,3,"TIMD4"
"8755","ENSG00000145860",1369,2803,1524,2417,2096,4701,3482,2282,1565,622,763,5286,2012,3986,2240,1333,4637,2611,4071,3501,2199,5073,4045,7905,603,"RNF145"
"8756","ENSG00000145861",129,124,106,245,146,30,69,182,141,2,61,64,34,90,48,22,10,33,23,139,66,55,11,71,10,"C1QTNF2"
"8757","ENSG00000145863",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,1,0,0,"GABRA6"
"8758","ENSG00000145864",234,214,172,68,35,42,73,58,109,20,3,19,22,13,9,201,8,3,1754,52,12,127,19,13,8,"GABRB2"
"8759","ENSG00000145868",1651,1389,1219,3128,3242,1405,3576,2894,2876,10623,978,2414,3286,2756,883,3281,3585,3289,2438,1724,2052,3056,641,3705,2368,"FBXO38"
"8760","ENSG00000145879",0,0,3,0,1,3,0,1,1,2,0,4,0,0,0,0,0,1,1,0,2,3,1,0,1,"SPINK7"
"8761","ENSG00000145882",1325,617,602,991,1503,1470,1298,1404,1158,4102,531,1236,1219,1294,400,1159,832,1434,2294,624,1066,880,311,1848,1373,"PCYOX1L"
"8762","ENSG00000145888",0,1,0,0,0,1,0,1,0,1,0,1,33,0,2,0,1,1,0,0,1,1,0,1,3,"GLRA1"
"8763","ENSG00000145901",6773,6264,4145,6238,13635,6764,9547,8366,8421,9333,4624,10154,17338,6754,3091,4444,5634,9338,8007,7600,6898,5215,4154,16360,7742,"TNIP1"
"8764","ENSG00000145907",9226,5837,4381,9912,7296,20343,11445,10409,12962,16105,4836,10818,12156,8211,8346,10373,10297,12283,21511,9363,6134,20921,8732,27923,11469,"G3BP1"
"8765","ENSG00000145908",93,212,138,608,157,1131,247,135,184,24,166,350,419,69,1482,80,69,338,2757,226,376,2070,8,702,386,"ZNF300"
"8766","ENSG00000145911",3544,1110,1084,1733,12754,1649,3163,5273,1986,2792,492,1186,1205,12153,810,5617,2143,2959,109,1803,1714,763,1923,4162,4183,"N4BP3"
"8767","ENSG00000145912",4091,3728,1472,2708,5398,5144,3190,3272,2878,5355,3391,3789,3902,4097,1037,2219,2286,3795,3722,2553,2131,2929,1711,3622,3905,"NHP2"
"8768","ENSG00000145916",4114,2736,1219,3280,7747,3105,4689,5209,3352,7417,1124,3243,3408,5747,1372,4479,4439,4852,1662,2251,2434,2220,2095,6057,5111,"RMND5B"
"8769","ENSG00000145919",2928,2417,1245,2538,5083,2819,2420,2871,3194,8201,1233,2547,2640,3753,3309,3424,4153,4837,3301,2307,2184,3522,1116,3072,4323,"BOD1"
"8770","ENSG00000145920",0,0,0,3,0,1,2,20,0,2,0,3,9303,6,0,2,0,0,1,0,4,0,3,2,81,"CPLX2"
"8771","ENSG00000145934",43,696,581,94,70,17,916,275,393,22,3,211,21,81,6,959,615,1416,10,450,1252,33,107,64,3,"TENM2"
"8772","ENSG00000145936",262,650,458,771,260,326,402,429,474,109,129,877,175,132,2234,219,312,4210,1037,653,1345,112,85,245,39,"KCNMB1"
"8773","ENSG00000145945",692,655,460,639,1252,1294,518,1136,876,1907,18,746,1185,956,633,480,378,558,525,452,560,1311,250,1172,637,"FAM50B"
"8774","ENSG00000145949",56,78,36,55,57,140,88,55,36,88,55,377,123,58,215,127,73,182,74,57,144,323,60,226,69,"MYLK4"
"8775","ENSG00000145975",0,1,1,6,8,8,4,1,3,7,2,6,2,6,5,14,0,1,5,0,7,19,1,3,2,"FAM217A"
"8776","ENSG00000145979",1368,682,229,581,1449,1657,1629,1108,661,1046,355,972,844,737,1153,538,358,842,2716,434,493,3246,815,637,665,"TBC1D7"
"8777","ENSG00000145982",1021,908,524,959,1724,727,909,1362,1157,1649,244,1086,991,1265,469,834,517,1501,1424,954,811,2778,779,931,536,"FARS2"
"8778","ENSG00000145990",620,456,503,1475,641,2267,1006,1000,667,786,151,930,744,738,540,456,400,1167,946,1056,650,1410,442,1054,163,"GFOD1"
"8779","ENSG00000145996",1284,852,490,1119,1347,6816,1298,1022,1077,2471,232,1491,807,923,836,963,524,1101,1448,861,841,9942,725,1481,517,"CDKAL1"
"8780","ENSG00000146001",48,35,30,34,22,14,43,44,39,7,3,36,9,28,20,42,11,73,26,37,58,21,3,13,41,"PCDHB18P"
"8781","ENSG00000146005",24,45,16,27,26,16,38,18,16,51,312,35,26,48,59,101,42,198,15,16,262,1,19,64,30,"PSD2"
"8782","ENSG00000146006",16,75,17,72,43,5,22,31,36,47,17,40,3,22,7,22,12,97,27,51,128,21,2,63,7,"LRRTM2"
"8783","ENSG00000146007",4498,3443,2165,5799,6512,2297,5591,5939,5111,18426,3061,4841,5530,5748,1408,3532,3396,5636,8265,3526,2742,8186,3184,11799,4272,"ZMAT2"
"8784","ENSG00000146013",8,16,26,19,8,32,2,4,11,3,2,2433,3,12,125,3,15,25,983,13,7,3471,84,13,1,"GFRA3"
"8785","ENSG00000146021",472,366,326,689,303,277,397,550,450,253,137,766,502,160,189,229,433,364,309,535,549,364,181,1378,472,"KLHL3"
"8786","ENSG00000146038",315,664,10,571,231,18,1303,48,979,2687,1,381,1229,351,16,2019,207,1393,75,113,221,81,136,522,886,"DCDC2"
"8787","ENSG00000146039",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,"SLC17A4"
"8788","ENSG00000146047",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"H2BC1"
"8789","ENSG00000146049",2,3,0,5,5,0,10,0,9,21,0,3,3,1,1,15,4,9,5,0,5,0,6,8,9,"KAAG1"
"8790","ENSG00000146054",54,246,21,50,75,201,27,74,62,855,22,136,244,31,49,24,64,144,45,65,88,6,7,74,61,"TRIM7"
"8791","ENSG00000146063",1810,1656,1022,2388,4942,2523,2549,2694,2032,7678,889,3704,3551,3317,733,2048,2186,3648,2036,1438,2363,1790,600,3411,3571,"TRIM41"
"8792","ENSG00000146066",6455,3560,1510,2071,5823,4626,2159,2858,2068,4153,1830,2847,2409,2114,3038,1068,1761,3062,3262,2614,1846,1477,1652,1945,2298,"HIGD2A"
"8793","ENSG00000146067",2150,1656,792,1532,6620,4441,2089,2178,1865,2730,1677,6148,2033,3107,1591,1594,1648,3653,3099,1308,4445,1380,2002,2317,2506,"FAM193B"
"8794","ENSG00000146070",86,342,401,166,492,137,256,98,662,155,3205,701,218,204,788,69,160,201,729,1559,181,2789,67,6543,9,"PLA2G7"
"8795","ENSG00000146072",964,2303,1005,1840,1588,3456,1951,1439,1539,370,1903,12153,3354,611,2988,723,1049,1288,10351,2935,1856,4435,3294,2051,4180,"TNFRSF21"
"8796","ENSG00000146083",3149,2983,1615,3990,5239,6004,4786,3443,4027,4207,1217,9481,6536,5080,2380,2783,2550,5638,3885,3623,4017,3007,3111,5210,3768,"RNF44"
"8797","ENSG00000146085",1432,1852,1096,3134,3265,2769,3316,2594,1583,5070,1408,3477,4334,2800,1241,3303,1835,2999,2169,2029,2106,5455,1026,6128,1626,"MMUT"
"8798","ENSG00000146090",2,18,0,7,5,814,7,3,4,5,50,266,12,3,350,1,2,39,107,7,29,14,8,2,2,"RASGEF1C"
"8799","ENSG00000146094",590,530,339,241,1048,377,777,808,891,533,278,2148,533,292,319,150,410,422,422,1057,352,661,166,2346,318,"DOK3"
"8800","ENSG00000146109",2033,1329,676,1777,2408,2517,1642,2021,1361,2182,495,3189,2036,1860,1471,1307,874,2268,4713,1291,1298,3668,1531,1611,1888,"ABT1"
"8801","ENSG00000146112",5332,4156,3168,3716,6198,1924,4874,5616,5223,2162,1385,13131,4128,2294,2713,2179,2069,2258,6326,7052,3247,8503,1565,10484,1463,"PPP1R18"
"8802","ENSG00000146122",1359,1196,907,2161,1047,390,1557,1005,1090,792,2579,1011,1114,906,828,909,891,367,1124,1522,1031,689,184,3107,330,"DAAM2"
"8803","ENSG00000146143",905,484,267,775,942,1039,697,715,904,1372,962,1826,723,1123,337,707,527,681,3313,682,422,7265,706,1189,410,"PRIM2"
"8804","ENSG00000146147",15,14,4,40,12,131,27,7,23,6,24,27,20,3,7,2,7,12,35,6,12,7,16,13,1,"MLIP"
"8805","ENSG00000146151",116,23,14,102,109,36,29,57,196,486,18,91,265,21,19,47,65,119,793,58,245,447,34,53,101,"HMGCLL1"
"8806","ENSG00000146166",0,0,1,0,2,0,1,2,0,2,0,0,0,30,26,2,1,0,0,3,1,6,1,1,1,"LGSN"
"8807","ENSG00000146192",216,214,183,257,888,411,422,674,503,279,214,3157,514,227,102,143,267,313,235,835,578,462,40,2798,66,"FGD2"
"8808","ENSG00000146197",352,201,323,741,522,816,714,232,729,94,8548,284,71,35,1280,186,1219,166,395,352,292,4694,352,868,39,"SCUBE3"
"8809","ENSG00000146205",120,233,42,165,86,185,69,94,88,263,46,157,33,36,48,72,48,119,313,67,98,33,96,147,107,"ANO7"
"8810","ENSG00000146215",94,10,8,10,109,14,16,6,7,21,46,246,8,24,64,3,4,110,478,15,50,6,158,1076,27,"CRIP3"
"8811","ENSG00000146216",39,8,53,33,33,44,31,43,69,31,18,28,26,75,1,6,8,37,16,37,16,17,62,546,6,"TTBK1"
"8812","ENSG00000146221",20,11,6,11,10,20,15,14,17,29,38,102,13,27,9,14,2,27,13,6,11,26,4,35,142,"TCTE1"
"8813","ENSG00000146223",6392,5946,2425,6540,7432,10362,9298,8015,7302,13352,7842,14159,11706,8755,5699,9816,4757,9362,13819,4952,5187,14154,5912,13834,6882,"RPL7L1"
"8814","ENSG00000146232",1504,1095,651,496,3345,1188,1306,1630,1512,1013,1571,4381,1198,864,504,333,610,859,1144,1568,1122,1060,444,2987,785,"NFKBIE"
"8815","ENSG00000146233",48,129,81,136,91,196,88,71,59,164,1710,1218,164,34,197,54,54,352,405,107,376,776,77,352,103,"CYP39A1"
"8816","ENSG00000146242",2221,2550,2543,6323,4568,2210,6490,5534,3735,12795,1057,1632,9177,11717,784,8810,6306,5415,2045,2213,3295,2671,2713,3114,7486,"TPBG"
"8817","ENSG00000146243",544,160,171,387,314,381,327,550,199,939,83,639,517,395,358,280,373,592,946,235,402,3693,320,778,386,"IRAK1BP1"
"8818","ENSG00000146247",3224,2173,1444,5776,3325,6193,4265,4578,3757,11412,1430,4930,7035,3442,3811,5717,3610,3827,10913,3161,3560,28310,2944,10146,3351,"PHIP"
"8819","ENSG00000146250",42,33,47,79,25,2,59,30,69,12,48,24,23,42,49,56,7,8,59,25,35,128,14,14,0,"PRSS35"
"8820","ENSG00000146263",463,248,259,946,493,1341,1004,547,492,2097,653,1077,1009,579,531,1490,819,688,2305,497,527,11048,319,1378,408,"MMS22L"
"8821","ENSG00000146267",566,243,148,939,223,463,581,611,249,1375,191,816,929,506,535,421,374,931,2488,187,304,2920,96,178,500,"FAXC"
"8822","ENSG00000146276",0,4,4,12,2,5,8,11,2,9,3,7,30,23,1,4,0,27,1,2,4,8,7,0,0,"GABRR1"
"8823","ENSG00000146278",4256,4115,2589,3920,5346,5317,3248,5171,3417,4575,4151,8583,6964,4025,4079,2132,1507,5864,9098,6819,4179,9357,3253,6466,3564,"PNRC1"
"8824","ENSG00000146281",119,408,194,435,373,5701,267,384,283,2354,245,2659,2299,676,1045,1055,686,1425,1783,592,1050,8497,60,1632,497,"PM20D2"
"8825","ENSG00000146282",1286,1429,971,2066,1757,1939,2199,2855,1583,2431,1155,2349,3388,2104,694,1971,980,2061,2342,1633,1272,6770,1900,1613,1902,"RARS2"
"8826","ENSG00000146285",24,80,16,35,331,13,78,96,99,12,8,613,48,28,5,10,40,44,61,229,100,122,3,600,0,"SCML4"
"8827","ENSG00000146350",142,195,128,474,394,339,585,325,258,1042,241,589,613,437,197,524,368,514,394,212,431,1323,189,376,192,"TBC1D32"
"8828","ENSG00000146352",0,2,0,5,3,0,1,1,0,1,1,4,10,12,6,169,1,0,48,3,7,23,0,0,100,"CLVS2"
"8829","ENSG00000146360",0,0,1,0,0,0,1,0,0,2,0,0,73,0,0,0,0,2,0,39,0,0,1,4,0,"GPR6"
"8830","ENSG00000146373",895,721,495,1617,600,1255,655,1490,788,96,505,947,685,200,769,852,460,990,883,982,1110,1959,1151,1675,795,"RNF217"
"8831","ENSG00000146374",70,233,111,329,319,78,177,254,216,6,23,561,863,98,443,32,95,76,109,1093,330,246,16,103,6,"RSPO3"
"8832","ENSG00000146376",1560,1405,1184,2749,1999,1837,3256,2768,2211,2723,889,2080,13603,3696,987,946,744,1181,1525,2556,1204,2316,1008,4961,1085,"ARHGAP18"
"8833","ENSG00000146378",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"TAAR2"
"8834","ENSG00000146383",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,"TAAR6"
"8835","ENSG00000146385",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"TAAR8"
"8836","ENSG00000146386",1793,835,570,1648,1447,7663,2367,2240,1087,1033,482,4161,2225,767,6275,425,794,1981,6718,1411,646,13986,2117,2291,1616,"ABRACL"
"8837","ENSG00000146399",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,"TAAR1"
"8838","ENSG00000146409",845,648,439,532,965,1136,861,590,686,1070,136,1433,799,292,595,168,353,865,3337,953,746,3284,1991,4431,709,"SLC18B1"
"8839","ENSG00000146410",103,38,21,138,76,531,88,68,101,111,213,327,163,272,111,93,112,48,1027,137,32,2721,168,531,76,"MTFR2"
"8840","ENSG00000146411",43,143,97,67,28,336,84,34,62,11,82,152,6,7,119,45,27,163,99,100,337,297,256,42,16,"SLC2A12"
"8841","ENSG00000146414",287,456,330,918,600,742,1318,955,630,1124,579,1021,1355,1248,134,1733,828,1014,844,673,827,5589,131,3744,206,"SHPRH"
"8842","ENSG00000146416",5428,1108,874,2360,2284,1551,2681,2222,1587,6892,644,1381,3079,2204,2203,2912,3539,5146,2445,1481,1077,2828,3677,10269,2932,"AIG1"
"8843","ENSG00000146425",7710,2715,1552,3445,5319,7656,6093,5471,2904,2380,2612,4358,5866,5107,3813,3768,2778,5361,11680,3204,1834,6266,3776,3277,4534,"DYNLT1"
"8844","ENSG00000146426",680,530,381,339,377,377,472,488,490,402,568,1460,324,310,359,906,242,600,715,443,595,1187,263,294,212,"TIAM2"
"8845","ENSG00000146433",4280,2131,1552,5538,3223,7739,10756,5779,6456,5027,1137,4188,30972,10684,1460,7987,3998,6469,5241,2666,2659,9184,2452,2820,9788,"TMEM181"
"8846","ENSG00000146453",7,8,7,5,8,5,34,12,6,8,3,44,16,14,3,11,24,24,108,5,32,152,10207,5,4,"PNLDC1"
"8847","ENSG00000146457",4105,2928,1947,4462,4547,6806,4389,6410,3628,5288,2605,6633,5160,4408,2198,4463,3572,6375,7332,4194,3178,6405,9523,5464,3920,"WTAP"
"8848","ENSG00000146463",4353,4113,2171,6003,4868,4182,5912,5369,5860,13186,2492,4088,6382,2640,2610,6846,7415,5234,9626,4024,3533,10712,3741,13839,3234,"ZMYM4"
"8849","ENSG00000146469",3,7,1,19,24,6,8,7,3,7,4,21,9,9,11,3,3,11,9,8,25,8,1,11,3,"VIP"
"8850","ENSG00000146476",5040,1903,1173,9428,5542,843,3788,4168,5787,89598,535,1419,4931,39406,580,2503,32646,4423,920,2305,1457,3863,4498,13307,11559,"ARMT1"
"8851","ENSG00000146477",13,186,64,414,203,20,96,62,193,0,7,879,94,42,59,19,51,28,2,265,114,93,13,48,0,"SLC22A3"
"8852","ENSG00000146521",19,25,12,32,46,209,57,16,15,8,1,155,15,41,52,7,6,13,492,28,44,30,115,14,2,"LINC01558"
"8853","ENSG00000146530",431,195,52,6,26,184,714,27,70,6,69,125,1480,10,8,113,543,459,215,61,169,347,164,206,185,"VWDE"
"8854","ENSG00000146535",4595,4515,2833,4890,5654,1958,6069,6557,5268,9159,5871,5719,5610,7073,1832,6393,4341,7372,4801,5878,3155,1933,1507,8124,3914,"GNA12"
"8855","ENSG00000146540",5792,2414,2415,3616,6998,1676,4288,4472,2787,5460,2203,5760,4757,8938,2877,3539,2657,6679,4329,2464,2562,1294,1422,4110,7539,"C7orf50"
"8856","ENSG00000146555",589,821,648,486,612,250,889,551,821,2013,341,728,582,243,149,1932,1275,515,1826,1027,460,145,395,1744,476,"SDK1"
"8857","ENSG00000146556",302,105,51,131,587,321,176,329,122,276,106,561,164,277,251,106,148,484,566,88,418,107,210,237,146,"WASH2P"
"8858","ENSG00000146574",159,376,169,496,498,199,412,452,230,714,472,803,557,595,349,407,438,548,687,315,280,638,372,459,466,"CCZ1B"
"8859","ENSG00000146576",1923,1550,939,1364,2489,1068,1749,2753,1291,2443,1269,2649,2114,2166,946,1259,1829,2755,2266,1482,1572,1483,973,1929,1752,"C7orf26"
"8860","ENSG00000146587",1258,1003,518,1827,1440,808,1806,1547,1645,3485,778,1633,1704,1972,811,2558,3010,1524,1228,1321,1083,2417,668,2565,2417,"RBAK"
"8861","ENSG00000146592",390,473,267,396,301,101,310,292,284,95,174,283,126,102,676,183,214,746,3199,426,399,394,260,202,138,"CREB5"
